Mã bản tin,Tên xe,Giá tiền,Ngày đăng tin,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL,Giá tiền (triệu),Số km đã đi (km)
23015603,Hyundai Tucson 2.0 Tiêu chuẩn 2009,185 triệu,7/9/2025,0.111111111,Máy xăng,SUV,Xe cũ,100.000 km,Số tự động,Nhập khẩu,Đoan Hùng - Phú Thọ,https://oto.com.vn/mua-ban-xe-hyundai-tucson-phu-tho/suv-gam-cao-chat-luong-so-tu-dong-nhap-han-aidxc23015603,0.114186851,0.552483715
23360987,Hyundai Tucson 2.0 Dầu đặc biệt 2022,815 triệu,1/9/2025,0.833333333,Máy dầu,SUV,Xe cũ,100.000 km,Số tự động,Trong nước,Tây Ninh - Tây Ninh,https://oto.com.vn/mua-ban-xe-hyundai-tucson-tay-ninh/xe-4325-2022-aidxc23360987,0.55017301,0.552483715
23333380,Hyundai Tucson 2018,620 triệu,17/06/2025,0.611111111,Máy xăng,SUV,Xe cũ,58.000 km,Số tự động,Trong nước,Thái Bình - Thái Bình,https://oto.com.vn/mua-ban-xe-hyundai-tucson-thai-binh/dan-phim-cach-nhiet-be-buoc-chan-camera-hanh-trinh-aidxc23333380,0.415224913,0.320438234
23373153,Hyundai Tucson 2.0 Tiêu chuẩn 2019,650 triệu,4/10/2025,0.666666667,Máy xăng,SUV,Xe cũ,100.000 km,Số tự động,Trong nước,Thanh Hóa,https://oto.com.vn/mua-ban-xe-hyundai-tucson-thanh-hoa/2019-20l-tieu-chuan-100000-km-aidxc23373153,0.435986159,0.552483715
23367329,Hyundai Tucson 2022,755 triệu,18/09/2025,0.833333333,Máy xăng,SUV,Xe cũ,50.000 km,Số tự động,Trong nước,Thanh Hóa,https://oto.com.vn/mua-ban-xe-hyundai-tucson-thanh-hoa/2022-tai-aidxc23367329,0.508650519,0.453917997
23337977,Hyundai Tucson 1.6 Turbo HTRAC 2018,600 triệu,5/7/2025,0.611111111,Máy xăng,SUV,Xe cũ,36.000 km,Số tự động,Trong nước,Đông Sơn - Thanh Hóa,https://oto.com.vn/mua-ban-xe-hyundai-tucson-thanh-hoa/dep-khong-loi-aidxc23337977,0.401384083,0.198890602
23318904,Hyundai Tucson 2.0 Đặc biệt 2023,840 triệu,8/5/2025,0.888888889,Máy xăng,SUV,Xe cũ,7.009 km,Số tự động,Trong nước,Đông Sơn - Thanh Hóa,https://oto.com.vn/mua-ban-xe-hyundai-tucson-thanh-hoa/xe-dep-chay-7000km-aidxc23318904,0.567474048,0.038718446
23370527,Hyundai Tucson 2.0 Đặc biệt 2023,790 triệu,26/09/2025,0.888888889,Máy xăng,SUV,Xe cũ,7.230 km,Số tự động,Nhập khẩu,Thừa Thiên Huế,https://oto.com.vn/mua-ban-xe-hyundai-tucson-thua-thien-hue/2023-20-at-dac-biet-7230-km-aidxc23370527,0.532871972,0.039939447
23363085,Hyundai Tucson 2.0 Đặc biệt 2011,315 triệu,7/9/2025,0.222222222,Máy xăng,SUV,Xe cũ,125.000 km,Số tự động,Nhập khẩu,Vĩnh Phúc,https://oto.com.vn/mua-ban-xe-hyundai-tucson-vinh-phuc/20-2011-xe-nhap-khau-aidxc23363085,0.204152249,0.690606025
23370978,Hyundai Veloster 1.6 GDI Turbo 2011,270 triệu,27/09/2025,0.222222222,Máy xăng,Sport Car,Xe cũ,100.900 km,Số tự động,Nhập khẩu,Bình Dương,https://oto.com.vn/mua-ban-xe-hyundai-veloster-binh-duong/2011-16-gdi-at-aidxc23370978,0.173010381,0.557456119
23370273,Hyundai Veloster 1.6 GDI Turbo 2011,295 triệu,25/09/2025,0.222222222,Máy xăng,Coupe,Xe cũ,85.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-veloster-ha-noi/5-233-2011-16-gdi-at-85000-km-aidxc23370273,0.190311419,0.469610329
23371045,Hyundai Veloster 2011,279 triệu,27/09/2025,0.222222222,Máy xăng,Sport Car,Xe cũ,120.000 km,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-veloster-ha-noi/chinh-chu-ban-huyndai-turbo-aidxc23371045,0.179238754,0.662981563
23369548,Hyundai Veloster 1.6 GDI Turbo 2011,293 triệu,24/09/2025,0.222222222,Máy xăng,Coupe,Xe cũ,120.000 km,Số tự động,Nhập khẩu,Quận 6 - Tp.HCM,https://oto.com.vn/mua-ban-xe-hyundai-veloster-hcm/3-cua-chat-zindep-aidxc23369548,0.188927336,0.662981563
23357069,Hyundai Veloster 2016,155 triệu,22/08/2025,0.5,Máy xăng,Sport Car,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-hyundai-veloster-kon-tum/xe-gd-ban-rat-dep-aidxc23357069,0.093425606,0.497234791
23374380,Hyundai Veloster 1.6 GDI Turbo 2011,309 triệu,8/10/2025,0.222222222,Máy xăng,Sport Car,Xe cũ,114.000 km,Số tự động,Nhập khẩu,Lâm Đồng,https://oto.com.vn/mua-ban-xe-hyundai-veloster-lam-dong/2011-114000-km-aidxc23374380,0.2,0.629832209
23367325,Hyundai Venue 1.0 T-GDi Đặc biệt  2024,495 triệu,18/09/2025,0.944444444,Máy xăng,SUV,Xe cũ,3.000 km,Số tự động,Nhập khẩu,Đà Nẵng,https://oto.com.vn/mua-ban-xe-hyundai-venue-da-nang/2024-di-co-3000km-ban-dac-biet-aidxc23367325,0.328719723,0.016569152
23375444,Hyundai Venue 1.0 T-GDi Đặc biệt  2024,500 triệu,10/10/2025,0.944444444,Máy xăng,SUV,Xe cũ,30.000 km,Số tự động,Nhập khẩu,Hà Nam,https://oto.com.vn/mua-ban-xe-hyundai-venue-ha-nam/xe-ban-2025-dac-biet-trang-aidxc23375444,0.332179931,0.165741247
23364508,Hyundai Venue 1.0 T-GDi Đặc biệt  2024,520 triệu,11/9/2025,0.944444444,Máy xăng,SUV,Xe cũ,01 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-venue-ha-noi/10-t-gdi-dac-biet-2024-aidxc23364508,0.346020761,0
23374841,Hyundai Venue 2024,485 triệu,9/10/2025,0.944444444,Máy xăng,SUV,Xe cũ,19.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-venue-ha-noi/2024-tai-aidxc23374841,0.321799308,0.104967431
23330397,Hyundai Venue 1.0 T-GDi Đặc biệt  2023,536 triệu,8/6/2025,0.888888889,Máy xăng,Hatchback,Xe cũ,18.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-venue-ha-noi/huyndai-10-dac-biet-2023-aidxc23330397,0.357093426,0.099442538
23363047,Hyundai Venue 1.0 T-GDi Đặc biệt  2024,493 triệu,7/10/2025,0.944444444,Máy xăng,Crossover,Xe cũ,10.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-venue-ha-noi/xe-mot-chu-tu-moi-son-zin-ca-xe-tiet-kiem-70-trieu-so-voi-xe-moi-aidxc23363047,0.32733564,0.055243399
23366968,Hyundai Venue 1.0 T-GDi Đặc biệt  2023,455 triệu,17/09/2025,0.888888889,Máy xăng,SUV,Xe cũ,60.000 km,Số tự động,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-hyundai-venue-hcm/2023-dac-biet-60000-km-aidxc23366968,0.301038062,0.331488019
23312162,Hyundai Venue 1.0 T-GDi Đặc biệt  2023,515 triệu,15/04/2025,0.888888889,Máy xăng,SUV,Xe cũ,47.000 km,Số tự động,Trong nước,Tân Bình - Tp.HCM,https://oto.com.vn/mua-ban-xe-hyundai-venue-hcm/sieu-luot-chi-di-4700km-aidxc23312162,0.342560554,0.259664418
23332764,Hyundai Venue 1.0 T-GDi 2024,526 triệu,17/07/2025,0.944444444,Máy xăng,Crossover,Xe cũ,11.000 km,Số tự động,Nhập khẩu,Tân Phú - Tp.HCM,https://oto.com.vn/mua-ban-xe-hyundai-venue-hcm/xe-luot-gia-tot-aidxc23332764,0.35017301,0.060768292
23371227,Hyundai Veracruz 2007,283 triệu,28/09/2025,0,Máy dầu,SUV,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Tiên Du - Bắc Ninh,https://oto.com.vn/mua-ban-xe-hyundai-veracruz-bac-ninh/xe-suat-my-may-dau-dep-nhu-audi-aidxc23371227,0.18200692,0.276239095
23375310,Hyundai Veracruz 2008,289 triệu,10/10/2025,0.055555556,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-veracruz-ha-noi/2008-so-tu-dong-tai-aidxc23375310,0.18615917,0.453917997
23368111,Hyundai Verna ls 2009,220 triệu,19/09/2025,0.111111111,Máy xăng,Sedan,Xe cũ,150.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-verna-ha-noi/2009-16-at-150000-km-aidxc23368111,0.138408304,0.828728336
23341740,Hyundai Verna 2010,180 triệu,15/07/2025,0.166666667,Máy xăng,Crossover,Xe cũ,177.578 km,Số tự động,Nhập khẩu,Thường Tín - Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-verna-ha-noi/huyndai-2010-aidxc23341740,0.110726644,0.981093818
23349227,Hyundai Verna ls 2009,145 triệu,31/07/2025,0.111111111,Máy xăng,Sedan,Xe cũ,100.000 km,Số tự động,Nhập khẩu,Bình Chánh - Tp.HCM,https://oto.com.vn/mua-ban-xe-hyundai-verna-hcm/phien-ban-nhap-khau-tiet-kiem-nhien-lieu-aidxc23349227,0.08650519,0.552483715
23338316,Hyundai Verna 2010,135 triệu,7/10/2025,0.166666667,Máy xăng,Sedan,Xe cũ,180.000 km,Số sàn,Nhập khẩu,Đoan Hùng - Phú Thọ,https://oto.com.vn/mua-ban-xe-hyundai-verna-phu-tho/sedan-5-cho-gia-re-may-so-ngon-than-vo-chac-chan-aidxc23338316,0.079584775,0.994475108
23279965,Hyundai XG 2010,680 triệu,18/07/2025,0.166666667,Máy xăng,Sedan,Xe cũ,120.000 km,Số tự động,Nhập khẩu,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-hyundai-xg-ha-noi/equusvs460-aidxc23279965,0.456747405,0.662981563
23289374,Infiniti EX 2009,390 triệu,12/8/2025,0.111111111,Máy xăng,Hatchback,Xe cũ,77.870 km,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-infiniti-ex-hcm/350-nhap-my-2009-full-do-choi-nha-mua-moi-hon-3ty-mot-thang-aidxc23289374,0.256055363,0.430217847
23348215,Infiniti QX60 3.5L 2014,630 triệu,29/07/2025,0.388888889,Máy xăng,SUV,Xe cũ,170.017 km,Số tự động,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-infiniti-qx60-hcm/-aidxc23348215,0.422145329,0.939320107
23353685,Isuzu D-Max LS Prestige 1.9 4x2 AT 2021,450 triệu,13/08/2025,0.777777778,Máy dầu,Bán tải,Xe cũ,130.000 km,Số tự động,Nhập khẩu,Cà Mau - Cà Mau,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ca-mau/xe-cong-ty-thanh-ly-aidxc23353685,0.297577855,0.718230487
23371977,Isuzu D-Max 2022,415 triệu,1/10/2025,0.833333333,Máy dầu,Bán tải,Xe cũ,46.000 km,Số sàn,Nhập khẩu,Đà Nẵng,https://oto.com.vn/mua-ban-xe-isuzu-d-max-da-nang/dmax-2022-46000-km-aidxc23371977,0.273356401,0.254139526
23371625,Isuzu D-Max LS 2.5 4x4 MT 2015,300 triệu,30/09/2025,0.444444444,Máy dầu,Bán tải,Xe cũ,50.000 km,Số sàn,Nhập khẩu,Đắk Nông,https://oto.com.vn/mua-ban-xe-isuzu-d-max-dak-nong/dmax-2015-ls-25-4x2-mt-50000-km-aidxc23371625,0.193771626,0.276239095
23306791,Isuzu D-Max LS Prestige 3.0 4x4 AT 2016,430 triệu,3/4/2025,0.5,Máy dầu,Bán tải,Xe cũ,78.268 km,Số tự động,Nhập khẩu,Plei Ku - Gia Lai,https://oto.com.vn/mua-ban-xe-isuzu-d-max-gia-lai/dmax-ls-30l-at-4x4-sx-2016-aidxc23306791,0.283737024,0.432416754
23366705,Isuzu D-Max LS 2.5 4x4 MT 2016,365 triệu,17/09/2025,0.5,Máy dầu,Bán tải,Xe cũ,180.000 km,Số sàn,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/dmax-2016-ls-25-4x4-mt-2-cau-aidxc23366705,0.238754325,0.994475108
23372375,Isuzu D-Max LS 2.5 4x4 AT 2016,420 triệu,2/10/2025,0.5,Máy dầu,Bán tải,Xe cũ,160.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/dmax-sx-2016-25at-4x4-noi-tieng-ben-kinh-te-aidxc23372375,0.276816609,0.88397726
23345287,Isuzu D-Max LS 3.0 4x2 AT 2008,195 triệu,28/08/2025,0.055555556,Máy dầu,Bán tải,Xe cũ,160.000 km,Số tự động,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/gia-chua-den-2-dong-aidxc23345287,0.121107266,0.88397726
23354633,Isuzu D-Max LS 4x4 AT 2009,225 triệu,18/08/2025,0.111111111,Máy dầu,Bán tải,Xe cũ,160.000 km,Số tự động,Nhập khẩu,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/odo-16-van-aidxc23354633,0.141868512,0.88397726
23333989,Isuzu D-Max  LS 4x2 MT 2011,230 triệu,19/06/2025,0.222222222,Máy dầu,Bán tải,Xe cũ,160.000 km,Số sàn,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/so-san-1-cau-aidxc23333989,0.14532872,0.88397726
23350337,Isuzu D-Max  LS 4x2 MT 2017,415 triệu,4/8/2025,0.555555556,Máy dầu,Bán tải,Xe cũ,120.000 km,Số sàn,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/so-san-mot-cau-aidxc23350337,0.273356401,0.662981563
23350338,Isuzu D-Max 2014,330 triệu,4/8/2025,0.388888889,Máy dầu,Bán tải,Xe cũ,140.000 km,Số tự động,Nhập khẩu,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/xe-ban-tai-may-dau-so-tu-dong-1-cau-aidxc23350338,0.214532872,0.773479411
23353609,Isuzu D-Max 2017,405 triệu,12/8/2025,0.555555556,Máy dầu,SUV,Xe cũ,120.000 km,Số tự động,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/xe-dep-ban-2-cau-form-moi-gia-tot-aidxc23353609,0.266435986,0.662981563
23350344,Isuzu D-Max LS 4x2 AT 2017,415 triệu,4/8/2025,0.555555556,Máy dầu,Bán tải,Xe cũ,120.000 km,Số tự động,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/xe-dep-zin-nhu-moi-khoe-da-chay-12-van-km-aidxc23350344,0.273356401,0.662981563
23374123,Isuzu D-Max LS PRESTIGE 1.9 4x2 MT 2023,479 triệu,7/10/2025,0.888888889,Máy dầu,Bán tải,Xe cũ,50.000 km,Số sàn,Nhập khẩu,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-d-max-ha-noi/xe-mot-chu-tu-moi-cam-ket-zin-tu-km-toi-dong-co-aidxc23374123,0.317647059,0.276239095
23334131,Isuzu D-Max 2021,480 triệu,19/06/2025,0.777777778,Máy dầu,Bán tải,Xe cũ,12.000 km,Số sàn,Trong nước,Hóc Môn - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-d-max-hcm/thanh-ly-cabin-don-utz-4x4-mt-cai-tao-thung-dong-lanh-750kg-aidxc23334131,0.3183391,0.066293184
23348531,Isuzu D-Max LS 1.9 4x2 MT 2019,395 triệu,29/07/2025,0.666666667,Máy dầu,Bán tải,Xe cũ,69.000 km,Số sàn,Nhập khẩu,Gò Vấp - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-d-max-hcm/xe-ban-tai-chinh-chu-noi-that-dep-khong-loi-aidxc23348531,0.259515571,0.381212051
23303406,Isuzu D-Max LS 1.9 4x2 AT 2019,445 triệu,27/03/2025,0.666666667,Máy dầu,Bán tải,Xe cũ,82.000 km,Số tự động,Nhập khẩu,Quận 12 - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-d-max-hcm/xe-dep-aidxc23303406,0.294117647,0.453035652
23333122,Isuzu D-Max Prestige Hi-Lander 2023,590 triệu,16/06/2025,0.888888889,Máy dầu,Bán tải,Xe cũ,40.000 km,Số tự động,Nhập khẩu,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-d-max-hcm/z-19l-4x2-at-mau-cam-odo-40000-km-aidxc23333122,0.394463668,0.220990171
23335259,Isuzu D-Max LS 2.5 4x2 AT 2016,365 triệu,24/06/2025,0.5,Máy dầu,Bán tải,Xe cũ,89.000 km,Số tự động,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-isuzu-d-max-kon-tum/e-ban-demax-sx2016dk2017may-dau-so-tu-dong-1-cau-nhap-thai-lan-xe-dep-zin-ko-loi-bao-check-tex-aidxc23335259,0.238754325,0.491709899
23264416,Isuzu Hi Lander 2009,135 triệu,14/04/2025,0.111111111,Máy dầu,SUV,Xe cũ,12.000 km,Số sàn,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-hi-lander-ha-noi/xe-dep-chinh-chu-aidxc23264416,0.079584775,0.066293184
23364491,Isuzu Hi Lander X-treme 2009,165 triệu,11/9/2025,0.111111111,Máy xăng,Bán tải,Xe cũ,100.000 km,Số sàn,Trong nước,Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-hi-lander-hcm/2009-x-treme-25-mt-100000-km-aidxc23364491,0.100346021,0.552483715
23316063,Isuzu mu-X 3.0 4X2 AT 2017,545 triệu,26/04/2025,0.555555556,Máy dầu,SUV,Xe cũ,107.000 km,Số tự động,Nhập khẩu,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-binh-duong/ho-tro-tra-gop-20-gia-tri-xe-aidxc23316063,0.363321799,0.591157962
23365727,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2018,565 triệu,14/09/2025,0.611111111,Máy dầu,SUV,Xe cũ,104.000 km,Số tự động,Nhập khẩu,Buôn Ma Thuột - Đắk Lắk,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-dak-lak/2018-19-4x2-at-aidxc23365727,0.37716263,0.574583285
23372331,Isuzu mu-X 2.5 4x2 MT 2017,439 triệu,2/10/2025,0.555555556,Máy dầu,SUV,Xe cũ,105.000 km,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-dong-nai/2017-25-4x2-mt-xe-gia-dinh-di-ky-aidxc23372331,0.289965398,0.580108177
23368674,Isuzu mu-X B7 2021,580 triệu,21/09/2025,0.777777778,Máy dầu,SUV,Xe cũ,90.000 km,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-dong-nai/2021-b7-90000-km-aidxc23368674,0.387543253,0.497234791
23336709,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2020,668 triệu,2/7/2025,0.722222222,Máy dầu,SUV,Xe cũ,70.009 km,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-ha-noi/19at-prestige-4x2-aidxc23336709,0.448442907,0.386786667
23281351,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2019,675 triệu,25/03/2025,0.666666667,Máy xăng,SUV,Xe cũ,90.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-ha-noi/ban-gap-aidxc23281351,0.453287197,0.497234791
23298422,Isuzu mu-X 3.0 4X2 AT 2016,450 triệu,16/03/2025,0.5,Máy dầu,SUV,Xe cũ,100.000 km,Số tự động,Nhập khẩu,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-ha-noi/ban-xe-aidxc23298422,0.297577855,0.552483715
23357592,Isuzu mu-X 2020,638 triệu,23/08/2025,0.722222222,Máy dầu,SUV,Xe cũ,70.000 km,Số tự động,Nhập khẩu,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-ha-noi/mux-at-19odo-7v-km-aidxc23357592,0.427681661,0.386736943
23367557,Isuzu mu-X 3.0 PRESTIGE 4X4 AT 2016,480 triệu,18/09/2025,0.5,Máy dầu,SUV,Xe cũ,72.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/2016-may-dau-so-tu-dong-aidxc23367557,0.3183391,0.397786728
23365603,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2018,565 triệu,14/09/2025,0.611111111,Máy dầu,SUV,Xe cũ,74.000 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/2018-19-4x2-at-74000-km-aidxc23365603,0.37716263,0.408836513
23370738,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2019,615 triệu,27/09/2025,0.666666667,Máy dầu,SUV,Xe cũ,100.000 km,Số tự động,Nhập khẩu,Hoàng Mai - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/2019-19-4x2-at-100000-km-aidxc23370738,0.411764706,0.552483715
23367690,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2019,579 triệu,19/09/2025,0.666666667,Máy dầu,Bán tải,Xe cũ,89.000 km,Số tự động,Nhập khẩu,Bình Tân - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/2019-19-4x2-at-89000-km-aidxc23367690,0.386851211,0.491709899
23373114,Isuzu mu-X 3.0 PRESTIGE 4X4 AT 2019,666 triệu,4/10/2025,0.666666667,Máy dầu,SUV,Xe cũ,100 km,Số tự động,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/2019-30l-4x4-at-100-km-aidxc23373114,0.447058824,0.000546964
23367161,Isuzu mu-X 2.5 4x2 MT 2016,410 triệu,17/09/2025,0.5,Máy dầu,SUV,Xe cũ,146.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/25-so-san-doi-cuoi-2016-aidxc23367161,0.269896194,0.806628766
23373891,Isuzu mu-X B7 2019,505 triệu,7/10/2025,0.666666667,Máy dầu,SUV,Xe cũ,105.000 km,Số sàn,Nhập khẩu,Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/b7-may-dau-19-turbo-so-san-2019-aidxc23373891,0.335640138,0.580108177
23352782,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2019,635 triệu,10/8/2025,0.666666667,Máy dầu,SUV,Xe cũ,40.000 km,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/ban-mux-19l-prestige-4x2-at-2019-xe-zin-dep-aidxc23352782,0.425605536,0.220990171
23351442,Isuzu mu-X 2019,635 triệu,6/8/2025,0.666666667,Máy dầu,SUV,Xe cũ,45.000 km,Số tự động,Nhập khẩu,Bình Thạnh - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/ban-prestige-19l-at-tu-dong-7-cho-may-dau-2019-aidxc23351442,0.425605536,0.248614633
23372707,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2019,630 triệu,3/10/2025,0.666666667,Máy dầu,Bán tải,Xe cũ,82.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/mux-2019-19-4x2-at-1-chu-82000-km-aidxc23372707,0.422145329,0.453035652
23334265,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2021,780 triệu,19/06/2025,0.777777778,Máy dầu,SUV,Xe cũ,93.000 km,Số tự động,Nhập khẩu,Hóc Môn - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/thanh-ly-suv-7-cho-xe-trung-baylai-thu-odo-93000km-aidxc23334265,0.525951557,0.513809469
23315292,Isuzu mu-X 1.9 PRESTIGE 4X2 AT 2018,665 triệu,24/04/2025,0.611111111,Máy dầu,SUV,Xe cũ,25.000 km,Số tự động,Nhập khẩu,Thủ Đức - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-hcm/xe-dam-bao-chat-luong-cam-ket-khong-tai-nan-dam-dung-thuy-kich-ngap-nuoc-aidxc23315292,0.446366782,0.138116785
23335263,Isuzu mu-X 2.5 4x2 MT 2018,485 triệu,24/06/2025,0.611111111,Máy dầu,SUV,Xe cũ,40.000 km,Số sàn,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-kon-tum/sieu-ben-sieu-loi-dau-e-ve-sx2017-dk2018-so-san-may-dau-xe-dep-zin-ko-loi-lop-moi-aidxc23335263,0.321799308,0.220990171
23326395,Isuzu mu-X 2.5 4x2 MT 2017,445 triệu,23/05/2025,0.555555556,Máy dầu,SUV,Xe cũ,40.000 km,Số sàn,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-kon-tum/xe-gd-may-dau-xe-rat-co-doi-xe-tra-gop-aidxc23326395,0.294117647,0.220990171
23332422,Isuzu mu-X 2.5 4x2 MT 2017,480 triệu,14/06/2025,0.555555556,Máy dầu,SUV,Xe cũ,40.000 km,Số sàn,Nhập khẩu,Đăk Hà - Kon Tum,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-kon-tum/xe-may-dau-bay-cho-xe-nhap-khau-thai-lan-can-ban-va-giao-luu-xe-aidxc23332422,0.3183391,0.220990171
23334266,Isuzu mu-X 1.9 B7 4x2 MT 2019,655 triệu,19/06/2025,0.666666667,Máy dầu,SUV,Xe cũ,70.000 km,Số sàn,Nhập khẩu,Phúc Yên - Vĩnh Phúc,https://oto.com.vn/mua-ban-xe-isuzu-mu-x-vinh-phuc/gia-thuong-luong-co-bot-loc-aidxc23334266,0.439446367,0.386736943
23353859,Isuzu NQR 550 2023,805 triệu,15/09/2025,0.888888889,Máy dầu,Xe tải,Xe cũ,30.000 km,Số sàn,Trong nước,Đông Anh - Hà Nội,https://oto.com.vn/mua-ban-xe-isuzu-nqr-ha-noi/ban-75me4-thung-mui-bat-tai-55tan-aidxc23353859,0.543252595,0.165741247
23336470,Isuzu QKR 2018,350 triệu,30/06/2025,0.611111111,Máy dầu,Xe tải,Xe cũ,92.274 km,Số sàn,Trong nước,Quận 2 - Tp.HCM,https://oto.com.vn/mua-ban-xe-isuzu-qkr-hcm/ban-xe-tai-24-tan-doi-2018-aidxc23336470,0.228373702,0.509798397
